Delivery Market Name,Campaign,Channel,Date,Com sent,with success,Nb of Opening,Nb of Clicks,Transactions generated,Turnover,Turnover Online,Turnover Offline,Nb of Items Bought
France,Delivery_Welcome2_Auto_Fid,Email,2020-02-19 00:00:00,16,16,8,4,,,,,
France,Delivery_Welcome2_Auto_Fid,Email,2020-02-20 00:00:00,21,21,5,0,,,,,
France,Delivery_Welcome2_Auto_Fid,Email,2020-02-21 00:00:00,7,7,4,1,,,,,
France,Delivery_Welcome2_Auto_Fid,Email,2020-02-22 00:00:00,16,16,4,2,,,,,
France,Delivery_Welcome2_Auto_Fid,Email,2020-02-23 00:00:00,21,21,11,3,,,,,
France,Delivery_Welcome2_Auto_Fid,Email,2020-02-24 00:00:00,24,24,8,2,,,,,
France,Delivery_Welcome2_Auto_Fid,Email,2020-02-26 00:00:00,24,24,13,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-02 00:00:00,27,24,13,3,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-03 00:00:00,1,1,0,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-07 00:00:00,21,17,10,3,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-08 00:00:00,6,6,2,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-09 00:00:00,5,5,1,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-12 00:00:00,4,3,1,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-13 00:00:00,5,4,1,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-15 00:00:00,17,16,7,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-16 00:00:00,29,26,11,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-17 00:00:00,10,10,3,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-18 00:00:00,3,3,2,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-19 00:00:00,14,14,8,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-21 00:00:00,2,0,0,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-23 00:00:00,13,13,7,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-24 00:00:00,10,10,5,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-25 00:00:00,10,9,5,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-26 00:00:00,9,9,3,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-27 00:00:00,3,3,1,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-28 00:00:00,68,68,41,4,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-29 00:00:00,2,2,1,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-01-30 00:00:00,9,8,5,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-01 00:00:00,12,12,9,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-02 00:00:00,8,8,3,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-03 00:00:00,14,14,9,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-04 00:00:00,21,21,7,3,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-05 00:00:00,11,11,6,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-06 00:00:00,13,12,8,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-07 00:00:00,13,13,6,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-08 00:00:00,21,21,16,4,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-09 00:00:00,6,5,2,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-11 00:00:00,9,8,5,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-12 00:00:00,14,14,4,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-13 00:00:00,5,5,2,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-14 00:00:00,11,11,5,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-15 00:00:00,10,9,7,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-16 00:00:00,18,18,10,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-17 00:00:00,17,17,9,3,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-18 00:00:00,14,14,6,3,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-20 00:00:00,20,20,10,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-21 00:00:00,12,10,5,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-23 00:00:00,33,33,16,5,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-24 00:00:00,38,36,14,5,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-25 00:00:00,18,18,7,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-26 00:00:00,13,13,8,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Boutique,Email,2020-02-27 00:00:00,13,12,10,3,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-01 00:00:00,8,8,5,3,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-02 00:00:00,6,6,2,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-03 00:00:00,10,10,7,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-07 00:00:00,9,9,5,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-08 00:00:00,2,2,2,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-09 00:00:00,2,2,0,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-10 00:00:00,1,1,0,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-11 00:00:00,1,1,0,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-13 00:00:00,1,0,0,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-15 00:00:00,8,8,5,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-16 00:00:00,4,4,2,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-17 00:00:00,2,2,1,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-18 00:00:00,2,2,1,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-19 00:00:00,2,2,2,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-20 00:00:00,2,2,2,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-21 00:00:00,1,1,1,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-22 00:00:00,13,13,6,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-23 00:00:00,8,8,5,3,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-24 00:00:00,7,7,4,3,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-25 00:00:00,10,10,5,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-26 00:00:00,5,5,3,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-27 00:00:00,6,6,2,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-28 00:00:00,9,9,3,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-30 00:00:00,8,8,7,3,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-01-31 00:00:00,8,8,5,4,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-01 00:00:00,6,6,5,3,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-04 00:00:00,4,4,3,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-06 00:00:00,3,3,2,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-07 00:00:00,3,3,2,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-08 00:00:00,4,4,2,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-09 00:00:00,7,7,5,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-10 00:00:00,10,10,7,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-11 00:00:00,4,4,1,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-12 00:00:00,6,6,3,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-13 00:00:00,3,3,3,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-14 00:00:00,2,2,2,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-15 00:00:00,10,10,6,3,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-16 00:00:00,7,7,4,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-17 00:00:00,6,6,3,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-18 00:00:00,6,6,3,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-19 00:00:00,4,4,2,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-21 00:00:00,4,4,3,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-23 00:00:00,3,3,2,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-24 00:00:00,5,5,2,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Ecommerce,Email,2020-02-25 00:00:00,6,6,4,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-01 00:00:00,9,9,3,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-02 00:00:00,7,6,2,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-03 00:00:00,4,4,2,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-07 00:00:00,8,7,3,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-08 00:00:00,3,3,2,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-09 00:00:00,1,1,0,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-11 00:00:00,21,21,7,3,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-14 00:00:00,32,31,20,3,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-15 00:00:00,2,2,1,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-16 00:00:00,3,3,0,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-17 00:00:00,2,2,1,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-19 00:00:00,2,2,2,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-22 00:00:00,3,3,2,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-23 00:00:00,1,1,0,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-25 00:00:00,2,2,1,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-26 00:00:00,1,1,0,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-27 00:00:00,3,3,1,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-01-28 00:00:00,12,11,6,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-01 00:00:00,2,2,2,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-03 00:00:00,2,2,0,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-04 00:00:00,2,2,1,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-06 00:00:00,4,4,2,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-07 00:00:00,3,3,2,2,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-08 00:00:00,2,2,1,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-09 00:00:00,1,1,0,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-10 00:00:00,2,2,1,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-11 00:00:00,2,2,2,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-12 00:00:00,1,1,1,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-14 00:00:00,4,3,1,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-17 00:00:00,5,5,0,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-18 00:00:00,2,2,1,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-19 00:00:00,1,1,0,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-20 00:00:00,1,1,1,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-21 00:00:00,1,1,1,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-23 00:00:00,4,3,2,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-24 00:00:00,17,16,6,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-25 00:00:00,1,1,1,0,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-26 00:00:00,4,4,3,1,,,,,
France,Delivery_Welcome3_Auto_Fid_Espace,Email,2020-02-27 00:00:00,1,1,0,0,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-11 00:00:00,417,416,165,46,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-14 00:00:00,57,57,31,11,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-15 00:00:00,18,18,7,1,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-16 00:00:00,22,22,9,0,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-17 00:00:00,23,22,9,4,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-18 00:00:00,6,6,1,0,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-19 00:00:00,13,13,8,2,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-20 00:00:00,21,21,13,6,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-21 00:00:00,89,89,31,4,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-22 00:00:00,102,102,30,6,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-23 00:00:00,133,132,36,11,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-24 00:00:00,29,29,14,4,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-25 00:00:00,6,5,4,0,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-26 00:00:00,14,14,6,2,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-27 00:00:00,14,14,9,1,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-28 00:00:00,7751,7707,1845,210,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-29 00:00:00,16,16,8,3,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-30 00:00:00,14,14,8,1,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-01-31 00:00:00,18,18,5,0,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-01 00:00:00,31,31,15,4,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-02 00:00:00,37,37,14,4,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-03 00:00:00,58,58,20,5,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-04 00:00:00,42,42,14,4,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-05 00:00:00,37,37,14,5,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-06 00:00:00,36,36,18,3,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-07 00:00:00,21,21,9,2,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-08 00:00:00,29,29,10,3,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-09 00:00:00,27,27,12,4,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-10 00:00:00,18,18,6,1,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-11 00:00:00,26,26,12,2,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-12 00:00:00,21,21,10,3,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-13 00:00:00,17,17,10,0,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-14 00:00:00,41,41,19,6,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-15 00:00:00,26,26,8,3,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-16 00:00:00,23,23,12,6,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-17 00:00:00,23,23,7,1,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-18 00:00:00,25,25,10,3,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-19 00:00:00,23,23,9,5,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-20 00:00:00,33,33,23,9,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-21 00:00:00,43,43,21,5,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-22 00:00:00,103,103,29,5,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-23 00:00:00,20,20,7,2,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-24 00:00:00,19,19,11,3,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-25 00:00:00,27,27,7,2,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-26 00:00:00,20,20,11,4,,,,,
France,Delivery_Welcome3_Auto_Prospect,Email,2020-02-27 00:00:00,17,17,8,2,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-07 00:00:00,238,237,106,23,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-08 00:00:00,6,6,3,1,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-09 00:00:00,20,20,11,2,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-10 00:00:00,17,17,5,2,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-13 00:00:00,10,10,6,2,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-14 00:00:00,5,5,4,0,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-15 00:00:00,10,10,6,2,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-16 00:00:00,16,16,9,4,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-17 00:00:00,15,15,7,2,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-18 00:00:00,9,9,6,2,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-19 00:00:00,22,22,9,3,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-20 00:00:00,6,6,3,1,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-21 00:00:00,57,56,34,12,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-22 00:00:00,3,3,0,0,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-23 00:00:00,9,9,5,2,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-24 00:00:00,8,8,5,2,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-25 00:00:00,16,16,8,2,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-26 00:00:00,7,7,4,3,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-27 00:00:00,11,11,8,3,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-28 00:00:00,20,20,8,5,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-30 00:00:00,13,13,7,3,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-01-31 00:00:00,11,11,7,2,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-03 00:00:00,33,33,17,7,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-04 00:00:00,9,9,7,2,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-05 00:00:00,18,18,10,4,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-07 00:00:00,12,12,4,1,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-08 00:00:00,12,12,6,2,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-09 00:00:00,9,9,7,3,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-11 00:00:00,23,23,13,5,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-12 00:00:00,32,32,18,8,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-13 00:00:00,16,16,8,3,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-14 00:00:00,11,11,3,1,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-15 00:00:00,16,16,7,1,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-16 00:00:00,28,28,12,4,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-17 00:00:00,36,36,18,6,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-18 00:00:00,17,17,5,2,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-19 00:00:00,15,15,4,1,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-21 00:00:00,27,27,16,6,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-22 00:00:00,18,18,8,4,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-23 00:00:00,61,61,37,12,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-24 00:00:00,36,36,20,9,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-25 00:00:00,6,6,3,2,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-26 00:00:00,14,14,6,4,,,,,
France,Delivery_Welcome4_Auto_Fid,Email,2020-02-27 00:00:00,21,21,9,1,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-07 00:00:00,98,98,51,31,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-11 00:00:00,58,58,37,18,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-12 00:00:00,19,19,10,3,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-14 00:00:00,22,21,14,3,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-16 00:00:00,13,13,8,4,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-17 00:00:00,20,20,15,8,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-18 00:00:00,88,88,39,15,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-19 00:00:00,105,105,39,19,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-20 00:00:00,136,136,53,21,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-21 00:00:00,30,30,17,7,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-22 00:00:00,6,6,4,0,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-23 00:00:00,14,14,8,3,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-24 00:00:00,14,14,7,3,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-26 00:00:00,15,15,7,2,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-27 00:00:00,16,16,11,4,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-28 00:00:00,19,19,9,5,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-29 00:00:00,32,32,20,7,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-30 00:00:00,37,37,16,5,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-01-31 00:00:00,62,62,30,11,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-01 00:00:00,41,41,15,7,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-02 00:00:00,39,38,18,7,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-03 00:00:00,35,35,17,2,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-04 00:00:00,21,21,13,5,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-05 00:00:00,56,56,28,7,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-07 00:00:00,19,19,10,2,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-08 00:00:00,25,25,12,6,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-09 00:00:00,21,21,11,4,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-10 00:00:00,16,16,11,4,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-11 00:00:00,41,41,21,11,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-12 00:00:00,53,53,30,16,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-13 00:00:00,23,23,11,3,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-14 00:00:00,25,25,11,6,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-16 00:00:00,24,24,14,9,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-17 00:00:00,33,33,29,16,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-18 00:00:00,43,43,25,12,,,,,
France,Delivery_Welcome4_Auto_Prospect,Email,2020-02-19 00:00:00,124,124,66,33,,,,,
